country,year,vaccine,method,population,urban_poor_vaccinated,urban_nonpoor_vaccinated,rural_vaccinated,total_vaccinated,overall_coverage,urban_poor_coverage,urban_nonpoor_coverage,rural_coverage
Ethiopia,2031,DTP3,static,4197703,261802.47110133275,716167.3055513591,2020385.9587837376,2998355.7354364293,71.42848685189088,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2031,measles1,historical_progress,4158571.5,256245.15152119662,700965.1167673831,1977498.9287226843,2934709.197011264,70.57012719418829,72.88933620620199,88.82805294694437,65.52583548971867
Ethiopia,2031,measles1,static,4158571.5,219737.17925165172,601096.631869455,1695759.0572586555,2516592.8683797624,60.51580136062979,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2032,DTP1,historical_progress,4222376.5,322166.42728980427,809808.6818854645,2416052.5189284086,3548027.628103677,84.02916291580529,88.4072026029968,99,79.47604019169663
Ethiopia,2032,DTP1,static,4222376.5,287518.2431113095,786513.4526793198,2156212.183096504,3230243.878887133,76.50298070025573,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2032,DTP3,historical_progress,4222376.5,317077.4238815348,809808.6818854645,2377888.084456394,3504774.190223393,83.0047768175906,87.01070527350471,99,78.22062123692304
Ethiopia,2032,DTP3,static,4222376.5,268848.22732486087,735441.150557286,2016198.404973354,3020487.782855501,71.5352546807586,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2032,measles1,historical_progress,4188170,267734.99644480634,732395.87922554,2007849.8495557997,3007980.725226146,71.82088418631875,74.07048098733812,90.26747874799645,66.58765746048428
Ethiopia,2032,measles1,static,4188170,225928.93840689826,618034.346216389,1694329.80751214,2538293.092135427,60.60625743786492,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2033,DTP1,historical_progress,4243615.5,333514.6355249322,830553.1561379461,2431426.5977713163,3595494.3894341947,84.72714809893108,89.23541753781832,99,80.22058635433028
Ethiopia,2033,DTP1,static,4243615.5,294883.45779072546,806661.1844007786,2149793.160910764,3251337.803102268,76.61716296168368,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2033,DTP3,historical_progress,4243615.5,329342.04480003094,830553.1561379461,2401007.0989263235,3560902.2998643005,83.9119920234126,88.1189961401038,99,79.21694921546415
Ethiopia,2033,DTP3,static,4243615.5,275735.1813108082,754280.5880111177,2010196.2024100644,3040211.9717319906,71.6420225096263,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2033,measles1,historical_progress,4212800,279098.7142432634,763481.6177311058,2034717.4154644164,3077297.7474387856,73.04637645838363,75.22208801900067,91.67090777763123,67.62292567437017
Ethiopia,2033,measles1,static,4212800,231912.59474051377,634402.7900120631,1690715.7622115582,2557031.146964135,60.69671351510005,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2034,DTP1,historical_progress,4263560,344819.78512894426,851206.0625206347,2444587.680294291,3640613.52794387,85.3890534657392,90.02171140443929,99,80.92744644158674
Ethiopia,2034,DTP1,static,4263560,302216.1617875107,826719.9823246179,2142550.7982823704,3271486.9423944987,76.73134522311165,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2034,DTP3,historical_progress,4263560,341518.95920849114,851206.0625206347,2421186.591586697,3613911.6133158226,84.76277132996422,89.15996851374,99,80.15275941836217
Ethiopia,2034,DTP3,static,4263560,282591.7356974126,773036.8665892531,2003424.123069229,3059052.725355895,71.74879033849399,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2034,measles1,historical_progress,4234198,290412.66370720445,794431.2136942347,2058870.3157929333,3143714.1931943726,74.24580034269471,76.34346279098862,93.0374936570488,68.63101578269182
Ethiopia,2034,measles1,static,4234198,237769.1904329861,650423.6561984567,1685656.272503822,2573849.119135265,60.78716959233519,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2035,DTP1,historical_progress,4283021,356135.5965962015,871917.2442574935,2456041.630020921,3684094.470874616,86.01625980527801,90.76740387157078,99,81.59780680526121
Ethiopia,2035,DTP1,static,4283021,309569.556137243,846835.3792341681,2134905.1443521907,3291310.0797236017,76.84552748453957,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2035,DTP3,historical_progress,4283021,353658.1479078249,871917.2442574935,2438956.235656951,3664531.6278222697,85.55950642834274,90.1359826156834,99,81.03017363021156
Ethiopia,2035,DTP3,static,4283021,289467.6369075519,791846.068894287,1996274.940173477,3077588.645975316,71.85555816736168,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2035,measles1,historical_progress,4254963.5,301830.4380895423,825664.8253572322,2081533.349208807,3209028.612655582,75.41847568505774,77.4340417353053,94.36654958279532,69.61142115079235
Ethiopia,2035,measles1,static,4254963.5,243636.85766375222,666474.8088589036,1680209.0853841915,2590320.7519068476,60.877625669570314,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2036,DTP1,historical_progress,4303081.5,367906.07380445435,893778.0763049787,2465406.089414137,3727090.23952357,86.61444686844928,91.47387067831475,99,82.23290420313974
Ethiopia,2036,DTP1,static,4303081.5,317331.1276835126,868067.3552264211,2126494.0979675525,3311892.580877486,76.96560199655727,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2036,DTP3,historical_progress,4303081.5,366199.56398754637,893778.0763049787,2453970.454088132,3713948.094380657,86.30903445311591,91.0495747250327,99,81.85147190754219
Ethiopia,2036,DTP3,static,4303081.5,296725.21030146634,811699.3451467833,1988410.0656319968,3096834.6210802468,71.96783563314445,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2036,measles1,historical_progress,4274851,313627.68242634163,857936.4867135014,2101676.631937638,3273240.801077481,76.56970502778883,78.49338842634324,95.65754369604234,70.5637494420963
Ethiopia,2036,measles1,static,4274851,249742.925767036,683178.1131579272,1673573.158516033,2606494.1974409963,60.97274963363627,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2037,DTP1,historical_progress,4323836.5,379789.4894054289,915951.7786578244,2473801.814406388,3769543.082469641,87.1805185619216,92.14252890008612,99,82.83401255340223
Ethiopia,2037,DTP1,static,4323836.5,325203.782159036,889603.201391487,2118251.6335991663,3333058.6171496892,77.08567650857495,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2037,DTP3,historical_progress,4323836.5,378803.89767104026,915951.7786578244,2467382.0511195958,3762137.7274484606,87.00925040640321,91.90340981595412,99,82.61905000078741
Ethiopia,2037,DTP3,static,4323836.5,304086.6534474103,831836.7597426892,1980702.8262225967,3116626.239412696,72.08011309892721,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2037,measles1,historical_progress,4295042,325584.58177007886,890644.8883940898,2120732.0149551583,3336961.485119327,77.69333769307325,79.52118894914024,96.91009343801872,71.48771845427825
Ethiopia,2037,measles1,static,4295042,255913.29546739973,700057.3161080581,1666920.207952764,2622890.8195282216,61.067873597702224,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2038,DTP1,historical_progress,4347266,391965.56953112327,938874.5772974842,2482403.7373518287,3813243.884180436,87.71590889953447,92.77482351562512,99,83.40243085867577
Ethiopia,2038,DTP1,static,4347266,333342.39926638064,911866.5950873595,2111130.3698091363,3356339.3641628763,77.20575102059263,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2038,DTP3,historical_progress,4347266,391650.455900293,938874.5772974842,2480408.053762071,3810933.086959848,87.6627537160102,92.70023887411537,99,83.33538098274055
Ethiopia,2038,DTP3,static,4347266,311696.78892440785,852654.4785232452,1974043.982159192,3138395.249606845,72.19239056470998,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2038,measles1,historical_progress,4316104.5,337739.9499096043,923896.2065036863,2138981.020479783,3400617.1768930736,78.7890371257942,80.5172465532257,98.12395903481341,72.38315131319395
Ethiopia,2038,measles1,static,4316104.5,262183.52814556763,717209.6967689937,1660465.6651838056,2639858.890098367,61.16299756176819,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2039,DTP1,historical_progress,4375507,404647.3400592622,963049.9732612809,2492464.3312291508,3860161.644549694,88.22204248672654,93.37221528215822,99,83.93947230608342
Ethiopia,2039,DTP1,static,4375507,341925.7443570352,935346.5534709926,2106124.611159124,3383396.9089871515,77.32582553261031,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2039,DTP3,historical_progress,4375507,404953.4976320262,963049.9732612809,2494350.138336491,3862353.609229798,88.27213873111843,93.4428610221999,99,84.00298120026412
Ethiopia,2039,DTP3,static,4375507,319722.77394424076,874609.7642845644,1969363.2727721676,3163695.811000973,72.30466803049276,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2039,measles1,historical_progress,4340088.5,350258.0420150133,955254.3542671951,2157448.2024785504,3462960.5987607585,79.79009180943565,81.48147571029801,99,73.24997113086893
Ethiopia,2039,measles1,static,4340088.5,268683.57197549846,734990.7316693307,1654982.384013923,2658656.6876587523,61.25812152583414,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2040,DTP1,historical_progress,4404596,417489.55827084417,987648.8574860854,2501752.6214595297,3906891.0372164594,88.70032659559376,93.93616990166318,99,84.44645452796574
Ethiopia,2040,DTP1,static,4404596,350659.44669071137,959237.8179097286,2101281.750929243,3411179.015529683,77.44590004462799,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2040,DTP3,historical_progress,4404596,418369.1955217016,987648.8574860854,2507023.734843493,3913041.78785128,88.83997051832404,94.13409043071931,99,84.62438052787172
Ethiopia,2040,DTP3,static,4404596,327889.35274975613,896949.6479155903,1964834.883985785,3189673.8846511315,72.41694549627552,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2040,measles1,historical_progress,4368674,363292.78336893104,979594.016075292,2176985.400341267,3519872.1997854905,80.57072236988823,82.41389569230378,99,74.0881952323396
Ethiopia,2040,measles1,static,4368674,275529.5677524995,753718.126902866,1651075.5892180726,2680323.283873438,61.35324548990009,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2041,DTP1,historical_progress,4435575,430813.5820016844,1013430.0541632788,2510261.0686989734,3954504.7048639366,89.15427435820466,94.46814844156752,99,84.92469099030943
Ethiopia,2041,DTP1,static,4435575,359812.92273973965,984277.3840027627,2096555.0059302184,3440645.3126727208,77.56931880698039,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2041,DTP3,historical_progress,4435575,432220.8310128598,1013430.0541632788,2518460.8157689366,3964111.700945075,89.37086400173766,94.7767278690412,99,85.20209679275699
Ethiopia,2041,DTP3,static,4435575,336448.4472371592,920363.2681584274,1960415.0704802037,3217226.7858757903,72.53235005328035,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2041,measles1,historical_progress,4397707.5,376705.2162983501,1004778.1741756721,2194982.884374051,3576466.274848073,81.32569696479524,83.31462378274117,99,74.89792905277115
Ethiopia,2041,measles1,static,4397707.5,282613.09427648655,773095.2935244975,1646727.6745793107,2702436.062380295,61.4510187951403,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2042,DTP1,historical_progress,4470487,444621.87843029056,1040389.6459026689,2519785.266953324,4004796.791286283,89.58300944139381,94.96959895775177,99,85.37548346201982
Ethiopia,2042,DTP1,static,4470487,369384.78165567556,1010461.4470488683,2093397.5042765946,3473243.7329811384,77.69273756933279,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2042,DTP3,historical_progress,4470487,446513.0050858719,1040389.6459026689,2530502.7626858773,4017405.413674418,89.86505080261765,95.3735366602619,99,85.73861415877765
Ethiopia,2042,DTP3,static,4470487,345398.75687283947,944847.0673703703,1957462.6014014906,3247708.4256447004,72.6477546102852,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2042,measles1,historical_progress,4428733.5,390444.95326949935,1030672.6040948755,2212750.8531027287,3633868.4104671036,82.05209029775902,84.18386822850893,99,75.6793598013322
Ethiopia,2042,measles1,static,4428733.5,289896.39834506426,793018.956690708,1642916.6195591332,2725831.974594905,61.5487921003805,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2043,DTP1,historical_progress,4507655.5,458769.07081443665,1068180.4539628525,2529393.1512002097,4056342.6759774988,89.98785900957823,95.44194925605625,99,85.80011550768229
Ethiopia,2043,DTP1,static,4507655.5,379251.75948246766,1037452.8153672123,2090979.6759241254,3507684.250773805,77.81615633168518,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2043,DTP3,historical_progress,4507655.5,461101.6768290087,1068180.4539628525,2542253.8213130236,4071535.9521048847,90.32491396258841,95.92722273903523,99,86.2363651989025
Ethiopia,2043,DTP3,static,4507655.5,354625.021853736,970085.7494342764,1955201.7748900908,3279912.5461781034,72.76315916729004,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2043,measles1,historical_progress,4464080,404731.4895801392,1057854.3548695082,2231460.4949319707,3694046.3393816184,82.75045114293692,85.021921032711,99,76.43274998209186
Ethiopia,2043,measles1,static,4464080,297541.7860452634,813933.1088227092,1640477.102091261,2751951.9969592337,61.64656540562072,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2044,DTP1,historical_progress,4543449,472890.8882994264,1095955.2455706298,2537073.7730538705,4105919.906923927,90.37011105272508,95.8866007201824,99,86.19984693898749
Ethiopia,2044,DTP1,static,4543449,389113.0507534598,1064428.6279678126,2087603.166493027,3541144.8452142994,77.93957509403758,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2044,DTP3,historical_progress,4543449,475622.1913773627,1095955.2455706298,2551727.295836289,4123304.7327842815,90.75274604786543,96.44041847002674,99,86.69771634837443
Ethiopia,2044,DTP3,static,4543449,363845.9695357027,995309.8858919806,1952044.5193181548,3311200.3747458383,72.87856372429488,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2044,measles1,historical_progress,4501509,419382.4994251309,1085838.6220541708,2249999.664818178,3755220.7862974796,83.42137683824423,85.82915068083442,99,77.15843085502122
Ethiopia,2044,measles1,static,4501509,305412.896847014,835464.7322289837,1638549.3349838913,2779426.9640598893,61.744338710860944,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2045,DTP1,historical_progress,4574690,486638.1741100479,1122916.5465096394,2541107.78059289,4150662.5012125773,90.73101130814497,96.30492312849647,99,86.5759091551573
Ethiopia,2045,DTP1,static,4574690,398685.516511583,1090614.3510461259,2081840.106091177,3571139.973648886,78.06299385638997,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2045,DTP3,historical_progress,4574690,489724.33695413434,1122916.5465096394,2557222.9824666977,4169863.8659304716,91.15074170994038,96.91566986246427,99,87.12495641088539
Ethiopia,2045,DTP3,static,4574690,372796.84660823346,1019795.237341832,1946655.6836177236,3339247.767567789,72.9939682812997,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2045,measles1,historical_progress,4537187.5,434040.941815586,1113711.075147541,2266457.6538009793,3814209.6707641063,84.06550689748013,86.60599488396619,99,77.85679591231232
Ethiopia,2045,measles1,static,4537187.5,313252.5577953185,856910.3237628016,1635729.6945724182,2805892.5761305382,61.842112016101126,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2046,DTP1,historical_progress,4603513,500514.915627414,1150239.306243307,2541862.2395118778,4192616.4613825986,91.07428308299768,96.69825037935233,99,86.9295013001083
Ethiopia,2046,DTP1,static,4603513,408386.31628232123,1117151.1350737065,2073987.655672835,3599525.1070288625,78.19083180668464,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2046,DTP3,historical_progress,4603513,503916.49325924093,1150239.306243307,2559137.132761104,4213292.932263652,91.5234285699563,97.35542680957896,99,87.52028778405884
Ethiopia,2046,DTP3,static,4603513,381867.72431593674,1044608.8535754138,1939313.132577196,3365789.7104685465,73.11350506599084,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2046,measles1,historical_progress,4568643,448718.3708848534,1141526.646018669,2278813.772608026,3869058.7895115484,84.68726467600004,87.35295341349594,99,78.52829443694074
Ethiopia,2046,measles1,static,4568643,321076.2195298157,878312.1490411106,1630583.8106842705,2829972.179255197,61.94338623646446,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2047,DTP1,historical_progress,4629983,514212.2107077058,1177217.339590473,2540303.70787707,4231733.258175249,91.39846211476909,97.06787704373416,99,87.26178716335691
Ethiopia,2047,DTP1,static,4629983,417964.72279250564,1143353.1092300895,2064823.2635516892,3626141.0955742844,78.31866975697933,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2047,DTP3,historical_progress,4629983,517889.4828984781,1177217.339590473,2558470.114637881,4253576.937126832,91.87024956953043,97.76203598713802,99,87.8858200753939
Ethiopia,2047,DTP3,static,4629983,390824.1563774079,1069109.4008385253,1930743.8308535272,3390677.38806946,73.23304185068196,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2047,measles1,historical_progress,4598087,463335.4224567072,1169107.4773591047,2288962.9362119767,3921405.8360277885,85.28341973581162,88.07058109233132,99,79.17342520192958
Ethiopia,2047,measles1,static,4598087,328833.8562780795,899533.3612935335,1624500.2490879255,2852867.4666595384,62.04466045682777,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2048,DTP1,historical_progress,4653811,527680.1137583522,1203744.8465933448,2536336.8132476653,4267761.773599362,91.70466470596597,97.41505566488998,99,87.57389275245225
Ethiopia,2048,DTP1,static,4653811,427383.17233274825,1169117.5170346904,2054251.5154295275,3650752.204796966,78.44650770727401,78.89923163202197,96.1521326666457,70.92859314234201
Ethiopia,2048,DTP3,historical_progress,4653811,531594.7455402003,1203744.8465933448,2555152.8050573496,4290492.397190895,92.19309501805928,98.13773605968483,99,88.22356579278572
Ethiopia,2048,DTP3,static,4653811,399631.0182851672,1093200.7951493207,1920858.5598821554,3413690.3733166433,73.3525786353731,73.7759049026699,89.90848768829207,66.32284034089122
Ethiopia,2048,measles1,historical_progress,4624698,477786.6763746429,1196214.5399868083,2296520.0025013713,3970521.2188628223,85.85471351562464,88.75948099826515,99,79.792730360333
Ethiopia,2048,measles1,static,4624698,336458.23650732444,920390.046955465,1617213.5146345738,2874061.798097363,62.14593467719109,62.50458609809532,76.17246873591411,56.19018417769951
Ethiopia,2049,DTP1,historical_progress,4680050.5,541484.5218594618,1231116.320592745,2532762.874162234,4305363.71661444,91.99395853985848,97.7409947268329,99,87.8669044667053
Ethiopia,2049,DTP1,static,4680050.5,437101.2678430993,1195701.6139970336,2044516.1749786395,3677319.056818772,78.5743456575687,78.89923163202197,96.1521326666457,70.92859314234201
